Id,CreationDate,PostId,RelatedPostId,LinkTypeId
152092,2013-07-08T16:12:49.343,9827,6266,1
152344,2013-07-10T14:36:56.520,9860,9855,1
152386,2013-07-10T16:49:51.693,9893,9879,3
152635,2013-07-12T10:44:16.240,9912,7788,1
153419,2013-07-19T03:27:05.467,9968,8629,3
153891,2013-07-23T09:33:34.470,9927,6475,1
154494,2013-07-27T16:05:26.403,6230,6220,1
154977,2013-07-30T17:35:01.307,10139,10120,1
155260,2013-08-01T16:25:34.053,10155,10148,1
155352,2013-08-02T06:55:23.057,10159,431,1
155481,2013-08-02T20:12:31.557,10174,1867,1
156127,2013-08-07T18:26:33.280,10229,10062,1
156360,2013-08-09T03:03:23.287,1991,10250,1
156777,2013-08-12T13:45:50.317,10289,2445,1
156794,2013-08-12T15:28:26.410,10293,741,1
157112,2013-08-14T16:07:00.577,10309,7943,1
157244,2013-08-15T19:50:07.943,10336,8860,1
157429,2013-08-17T15:47:31.770,10350,1618,1
157430,2013-08-17T15:47:31.770,10350,208,1
157649,2013-08-19T14:01:02.353,10361,431,1
157678,2013-08-19T14:51:40.810,10363,2962,1
157694,2013-08-19T17:22:48.757,10363,10236,1
157867,2013-08-20T13:35:20.597,10383,10250,1
157897,2013-08-20T14:43:06.653,3126,10387,1
158139,2013-08-22T02:35:26.373,10398,9986,1
158142,2013-08-22T04:04:04.717,10412,741,1
158195,2013-08-22T09:34:03.823,10423,5995,1
158346,2013-08-22T20:12:17.797,10439,9251,1
158961,2013-08-26T20:10:08.673,10498,8860,1
159089,2013-08-27T20:27:26.190,10412,1729,1
159348,2013-08-29T14:17:06.507,10221,6220,1
160185,2013-09-04T05:06:33.387,9425,10609,1
160240,2013-09-04T13:26:02.850,10593,10583,1
160250,2013-09-04T14:50:35.627,10609,3179,1
160251,2013-09-04T14:50:35.627,10609,4699,1
160252,2013-09-04T14:50:35.627,10609,1004,1
160289,2013-09-04T18:10:25.913,10579,1714,1
160440,2013-09-05T19:52:48.343,10137,2045,1
160516,2013-09-06T14:01:18.487,10127,651,1
160598,2013-09-06T21:20:30.683,10056,6220,3
161381,2013-09-11T12:56:03.240,10684,10603,1
161476,2013-09-12T08:19:40.273,10701,8488,3
161959,2013-09-16T05:34:25.943,10740,10254,1
162167,2013-09-17T15:25:54.353,10731,10767,1
162354,2013-09-19T07:49:21.767,10767,10731,1
162388,2013-09-19T09:39:06.220,10787,2785,1
162422,2013-09-19T13:23:04.527,9860,9855,3
162525,2013-09-20T07:55:14.057,10008,10014,3
162811,2013-09-22T14:19:26.137,10813,6223,1
163715,2013-09-28T10:49:16.380,6167,10887,1
163793,2013-09-28T15:46:00.077,10894,10686,1
164111,2013-09-30T16:48:56.550,10908,10603,1
165312,2013-10-07T20:17:39.847,10837,10560,1
165596,2013-10-09T09:09:49.520,7748,2411,1
166252,2013-10-13T18:13:56.553,11085,4825,1
166523,2013-10-15T12:40:45.230,11095,199,1
166657,2013-10-16T14:38:08.017,11124,6220,1
166824,2013-10-17T14:02:31.657,11144,8629,1
166845,2013-10-17T15:32:55.173,11144,8629,3
166957,2013-10-18T11:49:03.573,11125,8159,1
167038,2013-10-18T23:59:34.067,11171,11164,1
167144,2013-10-19T15:03:46.623,11180,11170,1
167215,2013-10-20T06:11:02.080,11177,707,1
167216,2013-10-20T06:11:02.080,11177,10927,1
167638,2013-10-21T12:34:18.113,10731,10767,3
168016,2013-10-23T20:25:31.603,11250,11237,1
168331,2013-10-25T14:52:58.713,536,11282,1
168626,2013-10-27T17:26:43.213,11316,2341,1
168637,2013-10-27T17:52:18.117,11325,2096,1
168692,2013-10-28T02:01:58.487,11314,481,1
168693,2013-10-28T02:12:10.150,10148,1167,1
169123,2013-10-29T21:40:05.793,11374,3255,1
169230,2013-10-30T17:01:02.773,11277,11388,1
169743,2013-11-03T02:06:46.220,11437,427,3
169985,2013-11-04T02:18:17.483,11452,5992,1
169997,2013-11-04T05:52:35.260,11457,11432,3
170377,2013-11-05T18:14:03.040,11490,11468,1
170380,2013-11-05T19:06:16.390,11487,6220,1
170438,2013-11-05T23:49:05.977,11500,10012,1
170596,2013-11-06T16:28:22.180,11518,11262,1
170827,2013-11-07T20:57:43.377,11535,8456,1
170916,2013-11-08T08:55:27.633,11554,6038,1
171202,2013-11-09T16:56:32.190,11525,11576,1
173535,2013-11-12T00:07:49.980,11505,10428,1
173674,2013-11-12T16:55:01.427,12624,424,1
173891,2013-11-14T01:24:25.747,12645,12596,1
173898,2013-11-14T02:12:56.587,12642,5992,1
173990,2013-11-14T12:58:13.247,12644,1004,1
174065,2013-11-14T22:01:04.223,12642,5992,3
174483,2013-11-17T07:48:13.277,11568,12621,1
174559,2013-11-17T18:50:52.437,11470,11431,3
174560,2013-11-17T18:59:23.043,10631,10551,3
174881,2013-11-19T09:08:58.360,651,12694,1
174951,2013-11-19T16:53:19.113,12745,6220,1
175250,2013-11-20T15:41:46.963,12774,7626,1
175379,2013-11-20T20:29:06.023,12799,12756,1
175547,2013-11-21T15:22:14.153,12799,12756,3
175549,2013-11-21T15:48:54.687,12810,8120,1
175863,2013-11-23T07:40:22.620,12807,11388,1
175933,2013-11-23T19:21:34.370,12810,8120,3
176013,2013-11-24T16:13:53.680,12838,736,1
176067,2013-11-24T21:24:13.047,9347,9251,1
176152,2013-11-25T12:34:38.333,12868,12803,1
176326,2013-11-26T09:57:15.050,9347,129,1
177339,2013-12-03T00:11:48.617,12963,1167,1
177749,2013-12-04T14:17:03.697,12963,1167,3
177802,2013-12-04T20:03:43.567,13004,12979,1
177827,2013-12-04T22:31:51.923,12987,9341,1
178207,2013-12-06T14:16:22.430,13044,13055,1
178602,2013-12-08T21:53:40.900,13079,13075,1
178706,2013-12-09T11:09:47.413,13079,13075,3
178970,2013-12-10T16:10:35.987,13113,1637,1
179334,2013-12-12T15:47:14.687,9842,13152,1
179620,2013-12-14T14:11:49.940,13183,6446,1
180677,2013-12-20T08:39:13.357,13283,2066,1
180678,2013-12-20T08:40:51.600,13285,2411,1
180765,2013-12-20T17:38:35.940,13285,470,1
180947,2013-12-22T02:39:10.117,13272,13247,1
180988,2013-12-22T07:57:26.990,13306,13272,1
181047,2013-12-22T14:20:26.817,8604,4825,1
181060,2013-12-22T14:53:31.797,13308,13299,1
181238,2013-12-23T14:00:29.637,13307,13306,3
181239,2013-12-23T14:02:06.253,13306,13272,3
181574,2013-12-25T21:02:42.003,13305,1867,1
181918,2013-12-28T06:43:50.930,13405,7612,1
182055,2013-12-28T19:51:42.470,13414,7537,1
182071,2013-12-29T03:14:57.770,9877,3406,1
182740,2014-01-02T16:05:24.903,13067,13475,1
182946,2014-01-03T16:52:21.647,13514,13499,1
183026,2014-01-04T00:42:57.423,13499,971,1
183032,2014-01-04T01:51:23.880,13524,13015,1
183051,2014-01-04T01:53:39.853,13525,2654,1
183184,2014-01-04T16:02:11.877,13535,13527,1
183348,2014-01-05T12:10:11.827,13527,13557,1
183631,2014-01-06T22:29:22.880,13585,13567,1
184058,2014-01-08T17:38:31.913,13467,10120,1
184199,2014-01-09T11:03:44.513,13663,13075,1
184369,2014-01-10T04:52:41.430,13694,13193,1
184812,2014-01-12T14:39:16.413,13736,741,1
185039,2014-01-13T14:42:06.393,13758,422,1
185081,2014-01-13T17:47:11.843,13763,2096,1
185086,2014-01-13T19:06:20.213,13763,2096,3
185112,2014-01-13T23:42:20.350,13770,13749,1
185277,2014-01-14T20:58:13.613,13793,3016,1
185369,2014-01-15T09:16:49.680,13803,12893,1
185427,2014-01-15T14:31:34.257,13808,4723,1
185625,2014-01-16T13:26:11.477,13833,7748,1
185626,2014-01-16T13:26:11.477,13833,2411,1
185654,2014-01-16T15:04:39.950,13838,9547,1
185751,2014-01-17T04:50:39.177,13834,7803,1
185782,2014-01-17T09:56:13.060,13808,4723,3
185889,2014-01-17T17:14:09.593,13852,8860,1
185893,2014-01-17T18:14:25.677,13067,13475,3
186351,2014-01-20T06:45:49.233,13899,13764,1
186487,2014-01-20T18:08:12.123,13100,13913,1
186489,2014-01-20T18:10:08.447,13913,13100,1
186637,2014-01-21T10:34:04.857,13919,2753,1
186640,2014-01-21T10:51:18.057,13932,7748,1
186641,2014-01-21T10:51:18.057,13932,2411,1
186795,2014-01-21T23:12:29.207,13890,3406,1
187339,2014-01-24T19:56:49.467,13987,6446,1
187474,2014-01-25T17:22:21.520,14009,6220,1
187520,2014-01-25T21:02:29.787,14013,8456,1
187823,2014-01-27T15:37:05.863,13974,5995,1
187984,2014-01-28T09:45:12.750,14049,7533,1
188286,2014-01-29T17:36:18.313,14078,14070,1
188343,2014-01-29T19:25:55.680,14058,14086,1
188534,2014-01-30T16:12:04.063,14099,2456,1
188981,2014-02-01T21:58:39.240,14150,14070,1
188982,2014-02-01T21:59:08.273,14120,14070,1
189042,2014-02-02T03:39:12.690,14159,10767,1
189382,2014-02-03T17:48:35.627,14187,536,1
189384,2014-02-03T18:13:57.373,14185,14085,1
189556,2014-02-04T16:34:05.463,14199,13907,1
189751,2014-02-05T12:48:58.850,14211,5915,1
189785,2014-02-05T14:02:22.220,14220,14219,1
189813,2014-02-05T14:33:19.367,14187,13808,1
189833,2014-02-05T16:10:05.870,14211,13467,1
189891,2014-02-05T19:43:58.017,14228,8629,1
190154,2014-02-07T04:31:05.543,14244,14199,1
190290,2014-02-07T17:20:27.113,14253,11561,1
190392,2014-02-08T08:10:18.823,14259,1637,1
190824,2014-02-10T16:22:49.687,14299,12684,1
190825,2014-02-10T16:27:33.713,14299,2654,1
191011,2014-02-11T13:12:26.333,14322,11320,1
191047,2014-02-11T14:50:33.943,14260,736,1
191202,2014-02-12T11:55:15.070,14338,10579,1
191203,2014-02-12T11:55:52.197,14338,11497,1
191301,2014-02-12T18:12:11.810,14338,3336,1
191745,2014-02-15T03:25:48.183,14325,8629,1
191746,2014-02-15T03:25:48.183,14325,13328,1
191884,2014-02-15T20:00:52.063,14408,2687,1
192080,2014-02-16T14:58:04.063,14228,8629,3
192373,2014-02-17T20:33:59.757,14471,10428,1
192725,2014-02-19T05:44:24.783,14486,7533,1
193069,2014-02-20T14:43:03.347,14524,14523,1
193594,2014-02-22T15:06:40.053,14593,13779,1
194086,2014-02-24T16:45:53.203,14299,2654,3
194380,2014-02-26T07:05:59.403,14668,14199,1
194475,2014-02-26T12:20:55.847,14676,14456,1
194908,2014-02-28T10:06:37.673,14714,14199,1
195007,2014-03-01T02:50:10.253,14717,1112,1
195114,2014-03-01T15:21:04.800,14730,5992,1
195378,2014-03-03T00:26:00.110,14756,14736,1
195779,2014-03-04T14:41:37.293,14730,13808,1
195786,2014-03-04T15:26:00.470,14808,1059,1
196060,2014-03-06T02:24:26.167,14120,14070,3
196205,2014-03-06T14:45:24.067,14852,8133,1
196314,2014-03-07T05:56:01.750,14865,14735,1
196476,2014-03-07T23:19:11.850,14876,1170,1
196866,2014-03-09T16:29:35.297,14827,14906,1
197000,2014-03-10T13:16:50.140,14919,2962,1
197011,2014-03-10T13:18:43.273,2962,14919,1
197458,2014-03-12T17:31:07.417,14951,14953,1
197503,2014-03-13T02:59:57.730,14968,3026,1
197579,2014-03-13T12:32:57.157,14979,1823,1
197738,2014-03-14T13:48:39.223,14338,3336,3
197739,2014-03-14T13:52:23.020,14259,1637,3
197785,2014-03-14T21:28:02.913,10562,5995,1
197792,2014-03-14T23:52:48.640,15000,145,1
197806,2014-03-15T01:37:50.820,15000,12580,1
197849,2014-03-15T09:34:12.523,15003,15000,1
197925,2014-03-15T17:38:35.217,14950,14808,1
197930,2014-03-15T18:18:59.453,15008,10541,1
198008,2014-03-15T22:10:29.133,15021,8737,1
198010,2014-03-15T23:18:54.713,15019,5992,1
198127,2014-03-16T13:06:44.207,15034,5915,1
198690,2014-03-18T22:08:06.953,15034,5915,3
198856,2014-03-19T13:00:58.223,15103,1775,1
198871,2014-03-19T14:16:11.337,15103,1775,3
198986,2014-03-20T01:44:14.497,14260,736,3
199151,2014-03-21T00:07:05.640,14254,14225,3
199152,2014-03-21T00:11:06.590,14150,14070,3
199179,2014-03-21T04:02:38.877,15137,2516,1
199545,2014-03-22T14:05:57.047,14199,14048,1
199557,2014-03-22T15:38:33.697,15171,9671,1
199799,2014-03-23T16:17:03.533,15185,9094,1
199866,2014-03-23T21:00:31.900,15188,7678,1
200122,2014-03-24T22:37:49.283,15211,14808,1
200135,2014-03-25T00:16:34.017,15213,15206,1
200225,2014-03-25T10:03:17.937,15221,15179,1
200327,2014-03-25T18:19:20.243,15213,15206,3
200615,2014-03-26T17:38:26.620,15260,9966,1
200649,2014-03-26T21:28:12.103,15260,811,1
200919,2014-03-28T07:11:52.790,15287,15178,1
201150,2014-03-29T03:58:31.700,15313,7911,1
201385,2014-03-30T16:01:31.840,15324,15321,3
201437,2014-03-30T19:12:01.337,15325,15326,1
201447,2014-03-30T19:42:11.613,15319,7911,1
201484,2014-03-31T02:58:38.883,15328,3436,1
201572,2014-03-31T10:29:53.223,15333,9842,1
201593,2014-03-31T14:55:19.760,15337,15319,1
201685,2014-03-31T21:47:33.020,15319,10127,1
201692,2014-03-31T22:16:30.463,15351,11554,1
201729,2014-04-01T07:20:31.497,15341,15289,1
201807,2014-04-01T15:28:08.617,15362,5,1
201853,2014-04-01T20:21:14.330,15370,15367,1
201984,2014-04-02T15:17:15.353,15341,15289,3
201986,2014-04-02T15:18:44.153,15362,5,3
201987,2014-04-02T15:19:33.007,14717,1112,3
202034,2014-04-02T16:18:44.797,15390,15389,1
202046,2014-04-02T17:41:36.283,15389,15390,1
202050,2014-04-02T18:43:59.570,15389,15390,3
202125,2014-04-03T00:59:51.027,15401,15114,1
202138,2014-04-03T03:44:52.160,15402,15284,1
202537,2014-04-05T02:48:26.163,15394,15441,1
202544,2014-04-05T03:30:55.627,15441,15394,1
202624,2014-04-05T14:15:28.630,15430,10137,1
202944,2014-04-07T07:08:21.677,15472,15163,1
203001,2014-04-07T13:24:33.547,15471,14395,1
203187,2014-04-08T08:32:04.383,14529,14395,1
203267,2014-04-08T14:27:52.387,15511,15503,1
203338,2014-04-08T18:16:15.167,15436,15522,1
203571,2014-04-09T20:55:45.573,15539,9094,1
203588,2014-04-09T21:48:06.983,15541,15535,1
203772,2014-04-10T16:44:31.153,15557,15538,1
203822,2014-04-10T20:30:23.693,15562,14862,1
203987,2014-04-11T19:57:04.303,15578,15574,1
204075,2014-04-12T09:57:56.603,15587,15559,1
204571,2014-04-14T16:45:13.860,15636,1533,1
204692,2014-04-15T06:32:00.987,15621,8556,1
204914,2014-04-15T19:37:06.000,15664,6499,1
204972,2014-04-16T01:44:35.043,15670,13,1
205013,2014-04-16T06:20:47.520,15680,15643,1
205029,2014-04-16T07:47:40.237,15680,6220,1
205439,2014-04-17T23:22:07.137,8468,206,1
205529,2014-04-18T13:17:33.773,15724,1334,1
205573,2014-04-18T17:28:09.870,15511,15503,3
205640,2014-04-19T04:37:06.130,15710,10453,1
205686,2014-04-19T11:47:40.870,15741,2818,1
207198,2014-04-25T19:22:59.990,15853,14824,1
207214,2014-04-25T22:07:50.120,15853,4825,1
207742,2014-04-29T04:46:04.660,15909,8418,1
207802,2014-04-29T11:25:50.943,15916,11077,1
207803,2014-04-29T11:25:50.943,15916,8586,1
207907,2014-04-29T23:52:38.040,15935,184,1
207953,2014-04-30T05:10:27.630,15938,31,1
208198,2014-05-01T05:21:53.957,15964,15293,1
208456,2014-05-02T10:50:34.987,15990,15766,1
208874,2014-05-04T20:38:18.583,16020,1637,1
209225,2014-05-06T17:18:51.117,15710,10453,3
209226,2014-05-06T17:20:25.327,15541,15535,3
209244,2014-05-06T18:44:57.460,16047,3581,1
209277,2014-05-07T01:46:20.113,16020,1637,3
209389,2014-05-07T10:21:55.643,16060,15607,1
209568,2014-05-08T01:35:33.373,16060,5915,1
209707,2014-05-08T11:02:10.073,16097,1499,1
209962,2014-05-09T12:23:53.620,16124,1463,1
210060,2014-05-09T21:03:53.367,13113,1637,3
210428,2014-05-11T21:28:13.783,16173,1054,1
210524,2014-05-12T11:57:21.177,16186,124,1
210618,2014-05-12T17:44:59.543,16194,15013,1
210683,2014-05-13T04:01:24.803,16097,1499,3
210684,2014-05-13T04:14:48.817,16173,1054,3
210685,2014-05-13T04:15:23.493,15430,10137,3
210686,2014-05-13T04:16:25.520,16047,3581,3
210802,2014-05-13T12:56:46.633,16211,10666,1
210803,2014-05-13T12:56:46.633,16211,14775,1
210804,2014-05-13T12:56:46.633,16211,10120,1
210831,2014-05-13T14:08:52.587,16215,15002,1
210832,2014-05-13T14:11:49.883,16214,4825,1
210916,2014-05-13T17:02:47.590,16220,14968,1
210917,2014-05-13T17:02:47.590,16220,3026,1
210990,2014-05-13T19:15:42.023,16240,15996,1
211121,2014-05-14T10:17:50.433,16240,15539,1
212943,2014-05-18T13:47:37.663,16315,16240,1
212975,2014-05-18T16:04:04.413,16313,16318,1
213007,2014-05-18T18:46:37.210,16316,16240,1
213059,2014-05-19T05:35:26.893,16315,16240,3
213175,2014-05-19T12:18:25.823,16334,15646,1
213303,2014-05-19T23:38:31.600,16348,1919,1
213314,2014-05-19T23:56:26.640,16330,11376,1
213451,2014-05-20T16:51:14.700,16359,6220,1
213505,2014-05-20T20:33:56.833,16372,14395,1
213518,2014-05-20T20:59:09.827,16377,2326,1
213539,2014-05-21T00:04:36.687,16384,16158,1
213808,2014-05-22T03:01:06.853,16423,2051,1
213836,2014-05-22T06:46:07.020,16427,10541,1
214336,2014-05-23T13:01:10.097,16467,16462,1
214337,2014-05-23T13:10:58.283,16460,16462,1
214343,2014-05-23T14:05:15.620,16467,16462,3
214344,2014-05-23T14:05:30.847,16460,16462,3
214374,2014-05-23T16:04:57.780,16463,15661,1
214446,2014-05-23T23:37:52.437,16476,1919,1
214539,2014-05-24T14:30:02.940,16481,16049,1
214614,2014-05-25T06:27:59.547,16492,16330,1
214904,2014-05-26T11:14:16.663,16516,11087,1
214923,2014-05-26T11:46:34.030,16114,16515,1
215163,2014-05-27T10:49:23.307,16541,13945,1
215295,2014-05-27T23:12:42.720,16540,9498,1
215441,2014-05-28T12:21:04.820,16537,16496,1
215443,2014-05-28T13:06:32.107,16560,363,1
215588,2014-05-29T00:49:49.890,16574,8629,1
215635,2014-05-29T07:09:01.027,16584,536,1
215709,2014-05-29T14:08:03.027,12694,6266,1
215885,2014-05-30T07:58:13.727,16549,15621,1
217999,2014-05-31T22:14:46.993,16623,10057,1
220722,2014-06-01T18:00:50.233,16635,9967,1
220735,2014-06-01T18:07:44.530,9967,16635,1
222210,2014-06-02T20:02:19.857,16653,1305,1
222808,2014-06-04T02:30:23.643,16670,8710,1
222958,2014-06-04T15:26:41.633,16680,16658,1
223212,2014-06-05T11:24:36.800,16680,16658,3
223365,2014-06-05T22:04:01.873,16716,10057,1
226055,2014-06-09T20:23:14.083,16766,1637,1
226118,2014-06-10T07:21:58.353,16780,1637,1
226463,2014-06-12T06:30:01.780,16811,1004,1
226680,2014-06-13T08:36:44.683,16821,9367,1
227163,2014-06-15T19:09:06.940,16864,16438,1
227211,2014-06-16T05:31:24.653,16670,8710,3
227466,2014-06-17T08:32:40.613,16886,1637,1
227738,2014-06-18T13:28:56.360,16881,6055,1
227958,2014-06-19T07:40:10.343,16923,16181,1
227959,2014-06-19T07:40:10.343,16923,10646,1
227960,2014-06-19T07:40:10.343,16923,16845,1
229603,2014-06-22T22:13:04.200,16987,16220,1
229720,2014-06-23T11:24:48.060,16994,15938,1
229721,2014-06-23T11:24:48.060,16994,14322,1
229722,2014-06-23T11:24:48.060,16994,16870,1
229925,2014-06-24T08:09:10.557,17004,11472,1
230566,2014-06-27T10:24:19.387,17074,14951,1
231029,2014-06-30T07:21:20.547,17122,206,1
231210,2014-07-01T06:31:33.853,7644,15920,1
231226,2014-07-01T07:35:31.093,17142,8713,1
232107,2014-07-05T14:08:04.797,17213,15938,1
232238,2014-07-06T10:07:26.113,17212,9020,1
232812,2014-07-08T22:31:23.430,17252,17251,1
232828,2014-07-09T02:41:40.933,17205,13346,1
232924,2014-07-09T15:59:15.680,17268,2461,1
234089,2014-07-10T16:13:02.120,17286,16590,1
234569,2014-07-12T16:05:28.067,17205,17322,1
234570,2014-07-12T16:05:56.137,17322,17205,1
234571,2014-07-12T16:26:32.310,17319,16549,1
236147,2014-07-13T19:16:23.397,17328,16233,1
236796,2014-07-18T07:50:44.220,17393,15938,1
236972,2014-07-19T11:59:01.767,17252,17251,3
237337,2014-07-22T15:32:39.230,17431,14815,1
237494,2014-07-23T16:45:45.620,17443,6220,1
237692,2014-07-24T20:40:47.803,17459,6226,1
237828,2014-07-25T16:44:17.457,17475,536,1
237936,2014-07-26T13:16:21.487,17490,15219,1
237981,2014-07-26T16:07:05.313,17494,9654,1
238027,2014-07-27T02:40:17.877,9654,17494,1
238212,2014-07-28T06:12:58.347,17517,17516,1
238345,2014-07-28T17:43:45.790,17530,17531,1
238358,2014-07-28T22:39:34.953,17530,17531,3
238460,2014-07-29T15:34:01.687,17550,17366,1
238552,2014-07-30T13:13:48.093,17517,17516,3
238995,2014-08-02T01:17:31.190,17122,206,3
238996,2014-08-02T01:18:18.080,17475,536,3
238997,2014-08-02T01:18:57.290,17459,6226,3
239111,2014-08-02T16:29:20.253,17593,10293,1
239260,2014-08-03T11:37:39.043,17606,16885,1
239289,2014-08-03T13:56:56.407,17608,3528,1
240043,2014-08-09T02:25:02.550,17665,14523,1
240105,2014-08-09T09:51:49.463,17657,481,1
240429,2014-08-11T17:08:48.313,17686,17579,1
240450,2014-08-12T00:55:26.083,17704,427,1
240490,2014-08-12T07:34:14.327,17686,741,1
240522,2014-08-12T09:47:38.010,17712,17263,1
241833,2014-08-13T14:56:50.363,17743,17605,1
241834,2014-08-13T19:32:16.313,17738,17550,1
242943,2014-08-14T07:36:19.520,17751,4889,1
243177,2014-08-15T08:04:38.563,17784,17579,1
243178,2014-08-15T08:04:38.563,17784,8604,1
243179,2014-08-15T08:13:53.940,17784,14125,1
243247,2014-08-15T16:01:41.063,17784,17789,1
244597,2014-08-18T09:00:28.097,17712,17263,3
244729,2014-08-19T01:56:59.910,17853,11368,1
244795,2014-08-19T11:12:09.180,17861,17263,1
244796,2014-08-19T11:12:09.180,17861,8525,1
244797,2014-08-19T11:14:00.520,17861,10236,1
245258,2014-08-22T07:58:44.407,17891,17864,1
245694,2014-08-24T11:15:06.640,17232,17931,3
245768,2014-08-24T23:30:23.230,17936,17793,1
246051,2014-08-26T17:19:54.730,17861,10236,3
246180,2014-08-27T09:06:57.383,17972,17738,3
246331,2014-08-27T21:08:03.760,17999,17122,1
246566,2014-08-29T12:10:26.183,18017,736,1
246567,2014-08-29T12:10:26.183,18017,741,1
246609,2014-08-29T17:40:04.537,18008,15912,1
246653,2014-08-29T20:18:20.547,18021,7833,1
246846,2014-08-30T20:21:02.723,18035,18029,3
246847,2014-08-30T20:21:22.180,18030,18029,3
247351,2014-09-02T20:55:40.207,18041,134,1
247847,2014-09-05T11:38:17.253,18103,18076,1
247951,2014-09-05T17:07:48.407,18113,17803,1
248273,2014-09-08T02:38:57.100,18130,3482,1
248274,2014-09-08T02:38:57.100,18130,5992,1
248275,2014-09-08T13:25:34.943,18119,18081,1
248276,2014-09-08T22:07:58.240,18021,7833,3
248496,2014-09-11T18:18:57.640,18185,18158,1
248497,2014-09-12T10:25:23.787,18195,16330,1
250360,2014-09-14T14:34:45.533,18204,18103,1
251292,2014-09-18T14:45:05.030,18255,7724,1
251341,2014-09-18T18:36:06.607,18266,17701,1
251805,2014-09-21T22:24:12.120,18298,6446,1
252199,2014-09-24T12:38:54.050,18255,7724,3
252343,2014-09-25T14:10:11.913,18274,10423,1
252709,2014-09-28T17:00:24.633,18385,509,1
253106,2014-09-30T18:12:04.860,18421,13833,1
253478,2014-10-02T17:10:36.407,18458,8604,1
254135,2014-10-06T19:03:25.770,18514,18517,1
254350,2014-10-07T17:17:31.330,18537,1637,1
254397,2014-10-08T13:32:32.110,18555,18266,1
254398,2014-10-08T13:32:32.110,18555,17701,1
254420,2014-10-08T13:56:15.613,18554,18160,1
254421,2014-10-08T13:57:07.127,18557,18431,1
254480,2014-10-08T16:07:55.560,18564,427,1
254491,2014-10-08T18:48:38.487,18431,18557,1
254514,2014-10-09T01:35:56.460,18564,427,3
254583,2014-10-09T14:44:02.797,18584,18564,1
254594,2014-10-09T14:46:02.530,18584,427,1
254595,2014-10-09T15:44:52.630,18585,18535,1
254606,2014-10-09T17:07:25.687,18587,15710,1
254815,2014-10-11T12:15:48.137,18584,427,3
256445,2014-10-13T19:46:46.260,18630,736,1
257033,2014-10-16T10:19:07.790,18694,18689,1
257034,2014-10-16T10:35:53.290,18689,18694,1
257111,2014-10-16T15:28:39.623,18700,6220,1
257711,2014-10-20T14:32:43.983,6346,18654,1
258032,2014-10-22T12:28:53.540,18694,18689,3
258033,2014-10-22T12:29:25.117,18554,18160,3
258236,2014-10-23T11:06:55.190,18796,6220,1
258964,2014-10-27T18:57:04.387,18841,6220,1
259322,2014-10-29T13:55:14.253,15959,1623,1
259459,2014-10-30T10:01:35.663,18875,16095,1
259927,2014-11-01T02:53:26.843,18918,13221,1
259982,2014-11-01T09:35:18.073,18918,15807,1
260301,2014-11-03T01:58:41.453,18950,3245,1
260350,2014-11-03T08:57:47.703,18933,18565,1
260764,2014-11-04T19:50:00.280,18987,18846,1
260789,2014-11-04T21:00:52.840,18988,1775,1
260995,2014-11-05T14:20:53.990,19006,18937,1
261451,2014-11-08T22:42:41.750,19059,15245,1
261643,2014-11-10T16:35:51.967,19084,9467,1
263851,2014-11-14T13:48:45.790,19144,10120,1
264344,2014-11-17T00:11:35.947,19178,19179,1
264403,2014-11-17T08:33:13.230,18933,18565,3
